"1","Methanolobus_taylorii-92.xml","Sent 10","Methanolobus_taylorii","The guanine-plus-cytosine content of the DNA of the type strain is 40.8 mol% (as determined by a chromatographic analysis of bases).","The guanine-plus-cytosine content of the DNA of the type strain is 40.8 mol% (as determined by a chromatographic analysis of bases)."
"1","Spiroplasma_platyhelix-30.xml","Sent 16","Spiroplasma_platyhelix","The G+C content of the DNA is 29 +/- 1 mol%, as determined by the buoyant density method.","The G+C content of the DNA is 29 +/- 1 mol%, as determined by the buoyant density method."
"1","Mycoplasma_mycoides_subsp._capri-2.xml","Sent 13","Mycoplasma_mycoides_subsp._capri","According to Bergey’s Manual of Determinative Bacteriology (Holt, 1994), the DNA G+C content is 24.0–26.0 mol%; the partial genome sequence of strain GM12 shows a G+C content of 23.0 mol% (Lartigue et al., 2007).","According to Bergey’s Manual of Determinative Bacteriology (Holt, 1994), the DNA G+C content is 24.0–26.0 mol%; the partial genome sequence of strain GM12 shows a G+C content of 23.0 mol% (Lartigue et al., 2007)."
"1","Anaeroplasma_intermedium-8.xml","Sent 8","Anaeroplasma_intermedium","The G+C content of strain 7LA is 32.5 mol% (Bd).","The G+C content of strain 7LA is 32.5 mol% (Bd)."
"1","Thermococcus_aegaeicus-198.xml","Sent 11","Thermococcus_aegaeicus","DNA G+C content is 45 mol%.","DNA G+C content is 45 mol%."
"1","Methanospirillum_hungatei-141.xml","Sent 5","Methanospirillum_hungatei","The G+C content of the genomic DNA is 45– 49.5 mol%.","The G+C content of the genomic DNA is 45– 49.5 mol%."
"1","Mycoplasma_gallinaceum-17.xml","Sent 2","Mycoplasma_gallinaceum","G+C content of DNA: 28 mol%.","G+C content of DNA: 28 mol%."
"1","Halorubrum_saccharovorum-37.xml","Sent 15","Halorubrum_saccharovorum","The mol% G+C of the DNA is 71.2 (Bd).","The mol% G+C of the DNA is 71.2 (Bd)."
"1","Entomoplasma_lucivorax-2.xml","Sent 21","Entomoplasma_lucivorax","The G+C content of the DNA is 27.4 +/- 1 mol%, as determined by the buoyant density method.","The G+C content of the DNA is 27.4 +/- 1 mol%, as determined by the buoyant density method."
"1","Methanobacterium_flexile-150.xml","Sent 7","Methanobacterium_flexile","The DNA G+C content of the type strain is 36.4 mol% (Tm) and 37.3 mol% (HPLC).","The DNA G+C content of the type strain is 36.4 mol% (Tm) and 37.3 mol% (HPLC)."
"1","Halococcus_hamelinensis-99.xml","Sent 14","Halococcus_hamelinensis","DNA G+C content is 60.0–60.5 mol% (Tm).","DNA G+C content is 60.0–60.5 mol% (Tm)."
"1","Sulfolobus_yangmingensis-193.xml","Sent 4","Sulfolobus_yangmingensis","The G + C content of the genomic DNA is 42 mol%.","The G + C content of the genomic DNA is 42 mol%."
"1","Spiroplasma_ixodetis-17.xml","Sent 18","Spiroplasma_ixodetis","The average G+C content of the DNA is 25.0 mol%, as determined by buoyant density, melting temperature, and HPLC techniques.","The average G+C content of the DNA is 25.0 mol%, as determined by buoyant density, melting temperature, and HPLC techniques."
"1","Methanobacterium_ferruginis-5.xml","Sent 9","Methanobacterium_ferruginis","The DNA G+C content of the type strain is 37.6 mol%.","The DNA G+C content of the type strain is 37.6 mol%."
"1","Entomoplasma_melaleucae-4.xml","Sent 20","Entomoplasma_melaleucae","The base composition (G+C content) of the DNA is 27.0 +/- 1 mol% (buoyant density method).","The base composition (G+C content) of the DNA is 27.0 +/- 1 mol% (buoyant density method)."
"1","Methanococcoides_euhalobius-30.xml","Sent 11","Methanococcoides_euhalobius","The G +C content of the DNA is 43.0 mol%.","The G +C content of the DNA is 43.0 mol%."
"1","Asteroleplasma_anaerobium-10.xml","Sent 6","Asteroleplasma_anaerobium","Moreover, determination of the G + C ratio was considerably higher for strains 161 and 162 (40.2 and 40.3%, respectively) than for A. abactoclasticum (6-l), A. bactoclasticum (JR), A. varium (A-2), and A. intermedium (7LA), viz.","Moreover, determination of the G + C ratio was considerably higher for strains 161 and 162 (40.2 and 40.3%, respectively) than for A. abactoclasticum (6-l), A. bactoclasticum (JR), A. varium (A-2), and A. intermedium (7LA), viz."
"1","Haloterrigena_turkmenica-56.xml","Sent 8","Haloterrigena_turkmenica","G+ C content was 59.8 mol%.","G+ C content was 59.8 mol%."
"1","Methanosarcina_barkeri-117.xml","Sent 14","Methanosarcina_barkeri","Mol % G+C ranges from 39-44.","Mol % G+C ranges from 39-44."
"1","Haloarcula_marismortui-45.xml","Sent 13","Haloarcula_marismortui","The guanine-plus-cytosine content of the major DNA component is 62 mol%, and the guanine-plus-cytosine content of the minor component is 55 mol%.","The guanine-plus-cytosine content of the major DNA component is 62 mol%, and the guanine-plus-cytosine content of the minor component is 55 mol%."
"1","Halorubrum_terrestre-126.xml","Sent 21","Halorubrum_terrestre","DNA G+C content is 64.2–64.9 mol% (Tm method).","DNA G+C content is 64.2–64.9 mol% (Tm method)."
"1","Mycoplasma_lipofaciens-22.xml","Sent 15","Mycoplasma_lipofaciens","The G+C content of the DNA is 24.5 mol%.","The G+C content of the DNA is 24.5 mol%."
"1","Methanosarcina_vacuolata-143.xml","Sent 20","Methanosarcina_vacuolata","Guanosine plus cytosine content of DNA is 36.3 mol%.","Guanosine plus cytosine content of DNA is 36.3 mol%."
"1","Methanocalculus_pumilus-129.xml","Sent 9","Methanocalculus_pumilus","The G+C content of the DNA is 51.9 mol% (as determined by HPLC).","The G+C content of the DNA is 51.9 mol% (as determined by HPLC)."
"1","Spiroplasma_velocicrescens-37.xml","Sent 18","Spiroplasma_velocicrescens","The G+C content of the DNA is 27.5 +/- 1 mol%.","The G+C content of the DNA is 27.5 +/- 1 mol%."
"1","Spiroplasma_melliferum-24.xml","Sent 25","Spiroplasma_melliferum","The G+C content of the DNA is 26 mol% as determined by the melting temperature method and 27 to 28 mol% as determined by the buoyant density method.","The G+C content of the DNA is 26 mol% as determined by the melting temperature method and 27 to 28 mol% as determined by the buoyant density method."
"1","Acidilobus_sulfurreducens-21.xml","Sent 10","Acidilobus_sulfurreducens","Genomic DNA G+C content is 59.9 mol%.","Genomic DNA G+C content is 59.9 mol%."
"1","Thermococcus_litoralis-218.xml","Sent 7","Thermococcus_litoralis","G + C content of DNA is about 38 mol%.","G + C content of DNA is about 38 mol%."
"1","Archaeoglobus_veneficus-11.xml","Sent 15","Archaeoglobus_veneficus","DNA base composition 45 mol% G+C.","DNA base composition 45 mol% G+C."
"1","Pyrococcus_yayanosii-181.xml","Sent 13","Pyrococcus_yayanosii","The DNA G+C content of the type strain is 49 mol%.","The DNA G+C content of the type strain is 49 mol%."
"1","Methanothermobacter_thermautotrophicus-131.xml","Sent 8","Methanothermobacter_thermautotrophicus","The DNA G+C content is 48-50 mol% as determined by thermal denaturation.","The DNA G+C content is 48-50 mol% as determined by thermal denaturation."
"1","Mycoplasma_simbae-9.xml","Sent 17","Mycoplasma_simbae","The DNA base composition is 37 mol% G+C.","The DNA base composition is 37 mol% G+C."
"1","Halorubrum_sodomense-93.xml","Sent 22","Halorubrum_sodomense","G+C content of the type strain, 68 mol% (as determined by buoyant density).","G+C content of the type strain, 68 mol% (as determined by buoyant density)."
"1","Methanocalculus_chunghsingensis-55.xml","Sent 11","Methanocalculus_chunghsingensis","DNA G+C content of cells is about 50.0 mol%.","DNA G+C content of cells is about 50.0 mol%."
"1","Halobiforma_lacisalsi-97.xml","Sent 21","Halobiforma_lacisalsi","The G+C content of the DNA is 64.9 mol% (Tm).","The G+C content of the DNA is 64.9 mol% (Tm)."
"1","Halorubellus_salinus-114.xml","Sent 18","Halorubellus_salinus","The DNA G+C content of GX3T is 67.3 mol% (Tm).","The DNA G+C content of GX3T is 67.3 mol% (Tm)."
"1","Spiroplasma_Lineolae-22.xml","Sent 15","Spiroplasma_Lineolae","The G+C content of the DNA is 25 +/- 1mol%, and the genome size is 1,390 kbp.","The G+C content of the DNA is 25 +/- 1mol%, and the genome size is 1,390 kbp."
"1","Natrinema_salaciae-140.xml","Sent 18","Natrinema_salaciae","The DNA of strain MDB25T has a G+C content of 63.0 mol% (HPLC method).","The DNA of strain MDB25T has a G+C content of 63.0 mol% (HPLC method)."
"1","Methanocaldococcus_fervens-54.xml","Sent 12","Methanocaldococcus_fervens","DNA base composition of the type strain is 33 mol% G+ C (as determined by the thermal denaturation method).","DNA base composition of the type strain is 33 mol% G+ C (as determined by the thermal denaturation method)."
"2","Spiroplasma_insolitum-16.xml","Sent 2","Spiroplasma_insolitum","L. adj. insolitus, unusual or uncommon; insolitum to denote unusual base composition) cells in logarithmic phase are long, motile, helical filaments that lack true cell walls.","L. adj. insolitus, unusual or uncommon; insolitum to denote unusual base composition) cells in logarithmic phase are long, motile, helical filaments that lack true cell walls."
"2","Haloferax_elongans-68.xml","Sent 1","Haloferax_elongans","Cells are pleomorphic, with irregular short rods and pleomorphic forms common during stationary phase and in suboptimal media.","Cells are pleomorphic, with irregular short rods and pleomorphic forms common during stationary phase and in suboptimal media."
"2","Methanoculleus_chikugoensis-21.xml","Sent 1","Methanoculleus_chikugoensis","Cells are irregularly coccoid, 1.0-2.0 µm in diameter, with a proteinaceous cell wall, and flagellated.","Cells are irregularly coccoid, 1.0-2.0 µm in diameter, with a proteinaceous cell wall, and flagellated."
"2","Trichodesmium.erythraeum.IMS101-77.xml","Sent 6","Trichodesmium.erythraeum.IMS101","synthesize the nitrogen- fixing enzyme nitrogenase in a specific cell type, the diazocyte, a strategy to protect the oxygen-sensitive nitrogenase enzyme complex","synthesize the nitrogen- fixing enzyme nitrogenase in a specific cell type, the diazocyte, a strategy to protect the oxygen-sensitive nitrogenase enzyme complex"
"2","Acidiplasma_aeolicum-15.xml","Sent 2","Acidiplasma_aeolicum","Exhibits filamentous protrusions extending from the cell surface.","Exhibits filamentous protrusions extending from the cell surface."
"2","Ignicoccus_hospitalis-65.xml","Sent 1","Ignicoccus_hospitalis","Slightly irregular cocci, about 1–6 µm in diameter, with extracellular flagella-like appendages which insert at one cell pole.","Slightly irregular cocci, about 1–6 µm in diameter, with extracellular flagella-like appendages which insert at one cell pole."
"2","Methanothermobacter_wolfeii-132.xml","Sent 4","Methanothermobacter_wolfeii","Endospores not formed.","Endospores not formed."
"2","Methanocaldococcus_villosus-14.xml","Sent 1","Methanocaldococcus_villosus","Cells are regular to irregular cocci, 1–2 µm in diameter, occurring singly or in pairs.","Cells are regular to irregular cocci, 1–2 µm in diameter, occurring singly or in pairs."
